Public ID,Organization,Availability,System Name (click + for details),# of Nodes,Processor,Accelerator,# of Accelerators,Benchmark,Model MLC,Scenario,Units,Valid / Invalid,# of Accelerators,# of Nodes,Accelerator,Availability,Host Processor Core Count,Processor,Avg. Result at System Name
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,21813.4
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,21557.8
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,21813.4
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,34081.1
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,30420.23
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,34081.1
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,30420.23
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-interactive-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,35102.5
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-interactive-99,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,19437.4
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,llama3.1-405b,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,573.573
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,llama3.1-405b,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,294.275
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,resnet,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,770496
5.0-0011,Cisco,available,Cisco UCS C885A M8 (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9575F,NVIDIA H200-SXM-141GB,8,Inference,resnet,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,128,AMD EPYC 9575F,648207
5.0-0012,Cisco,available,UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 128-Core Processor,NVIDIA L40S,2,Inference,3d-unet-99,Offline,Samples/s,,2,1,NVIDIA L40S,available,64,AMD EPYC 9684X 128-Core Processor,7.7556
5.0-0012,Cisco,available,UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 128-Core Processor,NVIDIA L40S,2,Inference,dlrm-v2-99,Offline,Samples/s,,2,1,NVIDIA L40S,available,64,AMD EPYC 9684X 128-Core Processor,57832.5
5.0-0012,Cisco,available,UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 128-Core Processor,NVIDIA L40S,2,Inference,dlrm-v2-99,Server,Queries/s,,2,1,NVIDIA L40S,available,64,AMD EPYC 9684X 128-Core Processor,49591.6
5.0-0012,Cisco,available,UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 128-Core Processor,NVIDIA L40S,2,Inference,stable-diffusion-xl,Offline,Samples/s,,2,1,NVIDIA L40S,available,64,AMD EPYC 9684X 128-Core Processor,1.43813
5.0-0012,Cisco,available,UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 128-Core Processor,NVIDIA L40S,2,Inference,stable-diffusion-xl,Server,Queries/s,,2,1,NVIDIA L40S,available,64,AMD EPYC 9684X 128-Core Processor,1.26862
5.0-0013,Cisco,available,UCS X215 M8 (2x L40S TensorRT),1,AMD EPYC 9224 24-Core Processor,NVIDIA L40S,2,Inference,3d-unet-99,Offline,Samples/s,,2,1,NVIDIA L40S,available,64,AMD EPYC 9224 24-Core Processor,7.68797
5.0-0013,Cisco,available,UCS X215 M8 (2x L40S TensorRT),1,AMD EPYC 9224 24-Core Processor,NVIDIA L40S,2,Inference,dlrm-v2-99,Offline,Samples/s,,2,1,NVIDIA L40S,available,64,AMD EPYC 9224 24-Core Processor,57918.1
5.0-0013,Cisco,available,UCS X215 M8 (2x L40S TensorRT),1,AMD EPYC 9224 24-Core Processor,NVIDIA L40S,2,Inference,dlrm-v2-99,Server,Queries/s,,2,1,NVIDIA L40S,available,64,AMD EPYC 9224 24-Core Processor,49591.6
5.0-0013,Cisco,available,UCS X215 M8 (2x L40S TensorRT),1,AMD EPYC 9224 24-Core Processor,NVIDIA L40S,2,Inference,gptj-99,Offline,Tokens/s,,2,1,NVIDIA L40S,available,64,AMD EPYC 9224 24-Core Processor,1754.97
5.0-0013,Cisco,available,UCS X215 M8 (2x L40S TensorRT),1,AMD EPYC 9224 24-Core Processor,NVIDIA L40S,2,Inference,gptj-99,Server,Tokens/s,,2,1,NVIDIA L40S,available,64,AMD EPYC 9224 24-Core Processor,1745.78
5.0-0014,Cisco,available,Cisco UCS X215c M8 with X440P PCIe node (2x H100NVL-PCIe-94GB),1,AMD EPYC 9554,NVIDIA H100-NVL-94GB,2,Inference,3d-unet-99,Offline,Samples/s,,2,1,NVIDIA H100-NVL-94GB,available,56,AMD EPYC 9554,10.7868
5.0-0014,Cisco,available,Cisco UCS X215c M8 with X440P PCIe node (2x H100NVL-PCIe-94GB),1,AMD EPYC 9554,NVIDIA H100-NVL-94GB,2,Inference,dlrm-v2-99,Offline,Samples/s,,2,1,NVIDIA H100-NVL-94GB,available,56,AMD EPYC 9554,101768
5.0-0014,Cisco,available,Cisco UCS X215c M8 with X440P PCIe node (2x H100NVL-PCIe-94GB),1,AMD EPYC 9554,NVIDIA H100-NVL-94GB,2,Inference,dlrm-v2-99,Server,Queries/s,,2,1,NVIDIA H100-NVL-94GB,available,56,AMD EPYC 9554,98585.8
5.0-0014,Cisco,available,Cisco UCS X215c M8 with X440P PCIe node (2x H100NVL-PCIe-94GB),1,AMD EPYC 9554,NVIDIA H100-NVL-94GB,2,Inference,gptj-99,Offline,Tokens/s,,2,1,NVIDIA H100-NVL-94GB,available,56,AMD EPYC 9554,3743.36
5.0-0014,Cisco,available,Cisco UCS X215c M8 with X440P PCIe node (2x H100NVL-PCIe-94GB),1,AMD EPYC 9554,NVIDIA H100-NVL-94GB,2,Inference,gptj-99,Server,Tokens/s,,2,1,NVIDIA H100-NVL-94GB,available,56,AMD EPYC 9554,3701.78
5.0-0014,Cisco,available,Cisco UCS X215c M8 with X440P PCIe node (2x H100NVL-PCIe-94GB),1,AMD EPYC 9554,NVIDIA H100-NVL-94GB,2,Inference,llama2-70b-99,Offline,Tokens/s,,2,1,NVIDIA H100-NVL-94GB,available,56,AMD EPYC 9554,3879.95
5.0-0014,Cisco,available,Cisco UCS X215c M8 with X440P PCIe node (2x H100NVL-PCIe-94GB),1,AMD EPYC 9554,NVIDIA H100-NVL-94GB,2,Inference,llama2-70b-99,Server,Tokens/s,,2,1,NVIDIA H100-NVL-94GB,available,56,AMD EPYC 9554,3337.8
5.0-0014,Cisco,available,Cisco UCS X215c M8 with X440P PCIe node (2x H100NVL-PCIe-94GB),1,AMD EPYC 9554,NVIDIA H100-NVL-94GB,2,Inference,resnet,Offline,Samples/s,,2,1,NVIDIA H100-NVL-94GB,available,56,AMD EPYC 9554,136731
5.0-0014,Cisco,available,Cisco UCS X215c M8 with X440P PCIe node (2x H100NVL-PCIe-94GB),1,AMD EPYC 9554,NVIDIA H100-NVL-94GB,2,Inference,resnet,Server,Queries/s,,2,1,NVIDIA H100-NVL-94GB,available,56,AMD EPYC 9554,119990
5.0-0014,Cisco,available,Cisco UCS X215c M8 with X440P PCIe node (2x H100NVL-PCIe-94GB),1,AMD EPYC 9554,NVIDIA H100-NVL-94GB,2,Inference,retinanet,Offline,Samples/s,,2,1,NVIDIA H100-NVL-94GB,available,56,AMD EPYC 9554,2653.43
5.0-0014,Cisco,available,Cisco UCS X215c M8 with X440P PCIe node (2x H100NVL-PCIe-94GB),1,AMD EPYC 9554,NVIDIA H100-NVL-94GB,2,Inference,retinanet,Server,Queries/s,,2,1,NVIDIA H100-NVL-94GB,available,56,AMD EPYC 9554,2400.54
5.0-0015,Dell,available,1-node-2S-GNR_86C,1,INTEL(R) XEON(R) 6787P,N/A,0,Inference,3d-unet-99.9,Offline,Samples/s,,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,2.26355
5.0-0015,Dell,available,1-node-2S-GNR_86C,1,INTEL(R) XEON(R) 6787P,N/A,0,Inference,dlrm-v2-99.9,Offline,Samples/s,,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,12397.8
5.0-0015,Dell,available,1-node-2S-GNR_86C,1,INTEL(R) XEON(R) 6787P,N/A,0,Inference,dlrm-v2-99.9,Server,Queries/s,,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,11788.9
5.0-0015,Dell,available,1-node-2S-GNR_86C,1,INTEL(R) XEON(R) 6787P,N/A,0,Inference,gptj-99.9,Offline,Tokens/s,,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,316.047
5.0-0015,Dell,available,1-node-2S-GNR_86C,1,INTEL(R) XEON(R) 6787P,N/A,0,Inference,gptj-99.9,Server,Tokens/s,,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,168.691
5.0-0015,Dell,available,1-node-2S-GNR_86C,1,INTEL(R) XEON(R) 6787P,N/A,0,Inference,resnet,Offline,Samples/s,,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,31472.7
5.0-0015,Dell,available,1-node-2S-GNR_86C,1,INTEL(R) XEON(R) 6787P,N/A,0,Inference,resnet,Server,Queries/s,,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,27987.9
5.0-0015,Dell,available,1-node-2S-GNR_86C,1,INTEL(R) XEON(R) 6787P,N/A,0,Inference,retinanet,Offline,Samples/s,,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,465.876
5.0-0015,Dell,available,1-node-2S-GNR_86C,1,INTEL(R) XEON(R) 6787P,N/A,0,Inference,retinanet,Server,Queries/s,,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,350.913
5.0-0016,Dell,available,Dell PowerEdge R7725 (2x H100-NVL-94GB TensorRT),1,AMD EPYC 9755,NVIDIA H100-NVL-94GB,2,Inference,3d-unet-99,Offline,Samples/s,,2,1,NVIDIA H100-NVL-94GB,available,256,AMD EPYC 9755,10.8379
5.0-0016,Dell,available,Dell PowerEdge R7725 (2x H100-NVL-94GB TensorRT),1,AMD EPYC 9755,NVIDIA H100-NVL-94GB,2,Inference,3d-unet-99.9,Offline,Samples/s,,2,1,NVIDIA H100-NVL-94GB,available,256,AMD EPYC 9755,10.8379
5.0-0017,Dell,available,Dell PowerEdge XE7745 (8x H200-NVL-141GB TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA H200-NVL-141GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H200-NVL-141GB,available,192,AMD EPYC 9965 192-Core Processor,16900.1
5.0-0017,Dell,available,Dell PowerEdge XE7745 (8x H200-NVL-141GB TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA H200-NVL-141GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H200-NVL-141GB,available,192,AMD EPYC 9965 192-Core Processor,17975.8
5.0-0017,Dell,available,Dell PowerEdge XE7745 (8x H200-NVL-141GB TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA H200-NVL-141GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-NVL-141GB,available,192,AMD EPYC 9965 192-Core Processor,16900.1
5.0-0017,Dell,available,Dell PowerEdge XE7745 (8x H200-NVL-141GB TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA H200-NVL-141GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H200-NVL-141GB,available,192,AMD EPYC 9965 192-Core Processor,17975.8
5.0-0017,Dell,available,Dell PowerEdge XE7745 (8x H200-NVL-141GB TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA H200-NVL-141GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H200-NVL-141GB,available,192,AMD EPYC 9965 192-Core Processor,31149.9
5.0-0017,Dell,available,Dell PowerEdge XE7745 (8x H200-NVL-141GB TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA H200-NVL-141GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H200-NVL-141GB,available,192,AMD EPYC 9965 192-Core Processor,28848.4
5.0-0017,Dell,available,Dell PowerEdge XE7745 (8x H200-NVL-141GB TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA H200-NVL-141GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-NVL-141GB,available,192,AMD EPYC 9965 192-Core Processor,31149.9
5.0-0017,Dell,available,Dell PowerEdge XE7745 (8x H200-NVL-141GB TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA H200-NVL-141GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H200-NVL-141GB,available,192,AMD EPYC 9965 192-Core Processor,28848.4
5.0-0017,Dell,available,Dell PowerEdge XE7745 (8x H200-NVL-141GB TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA H200-NVL-141GB,8,Inference,llama2-70b-interactive-99,Offline,Samples/s,,8,1,NVIDIA H200-NVL-141GB,available,192,AMD EPYC 9965 192-Core Processor,31334.8
5.0-0017,Dell,available,Dell PowerEdge XE7745 (8x H200-NVL-141GB TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA H200-NVL-141GB,8,Inference,llama2-70b-interactive-99,Server,Queries/s,,8,1,NVIDIA H200-NVL-141GB,available,192,AMD EPYC 9965 192-Core Processor,16134.4
5.0-0017,Dell,available,Dell PowerEdge XE7745 (8x H200-NVL-141GB TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA H200-NVL-141GB,8,Inference,llama2-70b-interactive-99.9,Offline,Samples/s,,8,1,NVIDIA H200-NVL-141GB,available,192,AMD EPYC 9965 192-Core Processor,31334.8
5.0-0017,Dell,available,Dell PowerEdge XE7745 (8x H200-NVL-141GB TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA H200-NVL-141GB,8,Inference,llama2-70b-interactive-99.9,Server,Queries/s,,8,1,NVIDIA H200-NVL-141GB,available,192,AMD EPYC 9965 192-Core Processor,16134.4
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,28.0259
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,28.0259
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,6946.68
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,6213.34
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,6946.68
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,6213.34
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,3481.53
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,3201.13
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,3481.53
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,3201.13
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,resnet,Offline,Samples/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,345721
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,resnet,Server,Queries/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,340047
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,retinanet,Offline,Samples/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,6522.15
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,retinanet,Server,Queries/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,6095.41
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,6.21681
5.0-0018,Dell,available,Dell PowerEdge XE7745 (8x L40S TensorRT),1,AMD EPYC 9965 192-Core Processor,NVIDIA L40S,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA L40S,available,384,AMD EPYC 9965 192-Core Processor,5.94506
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,54.6729
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,54.6729
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,21406.8
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,21455.9
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,21406.8
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,21455.9
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,34763.2
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,33023.5
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,34763.2
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,33023.5
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-interactive-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,34538.4
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-interactive-99,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,19415.9
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-interactive-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,34538.4
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-interactive-99.9,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,19415.9
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,llama3.1-405b,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,559.205
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,llama3.1-405b,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,291.486
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,mixtral-8x7b,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,62042.2
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,mixtral-8x7b,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,58972.6
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,resnet,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,765417
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,resnet,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,632200
5.0-0019,Dell,available,Dell PowerEdge XE9680L (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H200-SXM-141GB,8,Inference,retinanet,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,14794.4
